bedrooms,bathrooms,squareFootage,yearBuilt,lotSize,propertyType,price,addressLine1,addressLine2,city,state,zipCode,status,daysOnMarket,latitude,longitude
3,2.5,2106,,,Townhouse,437150,Deep Well Rd,Lot 63,Midlothian,VA,23112,Active,6,37.4232090386,-77.6238350758
4,3.5,2225,,,Townhouse,437980,12701 Deep Well Rd,,Midlothian,VA,23112,Active,6,37.4232090229,-77.6238350665
4,2,1750,1975,42384,Single Family,365000,1801 Otterdale Rd,,Midlothian,VA,23112,Active,5,37.474581,-77.692237
3,2,1954,,,Townhouse,406920,4115 Next Level Trce,,Midlothian,VA,23112,Active,5,37.4246120805,-77.6201547559
2,2,1162,,,Townhouse,249990,3800 Maze Runner Dr,Apt 101,Midlothian,VA,23112,Active,4,37.425339,-77.62195
3,2,1287,1992,6578,Single Family,279000,2001 Deer Meadow Ln,,Midlothian,VA,23112,Active,3,37.459173,-77.665047
3,2.5,1753,1988,,Single Family,285000,7106 Pointer Ridge Rd,,Midlothian,VA,23112,Active,2,37.40163,-77.643086
3,2.5,1782,1993,14375,Single Family,240000,13606 Lucky Debonair Ln,,Midlothian,VA,23112,Active,1,37.396707,-77.645408
2,2.5,1365,2022,,Townhouse,329950,12213 Lightning Bug Loop,,Midlothian,VA,23112,Active,214,37.4260768321,-77.6197606805
4,2.5,2245,2020,6874,Single Family,489000,15412 Cedarville Dr,,Midlothian,VA,23112,Active,64,37.463571,-77.69923
7,4,3272,1989,78408,Single Family,435000,13120 Hensley Rd,,Midlothian,VA,23112,Active,46,37.378993,-77.638293
3,2.5,1969,,,Townhouse,398485,Deep Well Rd,Lot 58,Midlothian,VA,23112,Active,6,37.4232690358,-77.6240390657
3,2.5,1667,,,Townhouse,387990,12713 Deep Well Rd,,Midlothian,VA,23112,Active,6,37.4232690523,-77.6240390559
3,2.5,2436,2019,11922,Single Family,425000,13913 Collington Mews,,Midlothian,VA,23112,Active,14,37.370157,-77.661318
3,2.5,1734,1977,10977,Single Family,330000,13602 Northwich Ter,,Midlothian,VA,23112,Active,3,37.427991,-77.649156
4,2.5,3025,2004,8015,Single Family,475000,14813 Mariners Way,,Midlothian,VA,23112,Active,32,37.444172,-77.683122
4,2.5,2714,2002,15377,Single Family,429000,8224 Hillcreek Dr,,Midlothian,VA,23112,Active,10,37.402754,-77.615734
4,2.5,2436,1995,19863,Single Family,379950,7331 Whirlaway Dr,,Midlothian,VA,23112,Active,3,37.390176,-77.654216
2,2,1327,2005,4356,Condo,315000,7340 Norwood Pond Pl,,Midlothian,VA,23112,Active,3,37.399985,-77.668898
4,2.5,2328,2001,15899,Single Family,469900,12106 Point Trace Ct,,Midlothian,VA,23112,Active,22,37.400465,-77.615858
2,2.5,1545,1993,2178,Townhouse,295950,5603 Beacon Hill Dr,,Midlothian,VA,23112,Active,11,37.423026,-77.682393
3,2,1312,1992,9540,Single Family,284950,2631 Colgrave Rd,,Midlothian,VA,23112,Active,10,37.453848,-77.612515
3,2.5,1578,1990,18557,Single Family,279950,2801 Brookforest Rd,,Midlothian,VA,23112,Active,3,37.451563,-77.616661
4,2.5,1919,1993,13852,Single Family,319000,13724 Gallant Fox Dr,,Midlothian,VA,23112,Active,4,37.396375,-77.651076
4,3.5,2452,,,Townhouse,425260,Deep Well Rd,Lot 60,Midlothian,VA,23112,Active,36,37.423269092,-77.6240390863
3,2.5,1667,,,Townhouse,384995,Deep Well Rd,Lot 59,Midlothian,VA,23112,Active,36,37.4232690125,-77.6240390852
4,3.5,2225,,,Townhouse,434985,Deep Well Rd,Lot 61,Midlothian,VA,23112,Active,35,37.4232090095,-77.6238350976
3,2.5,1516,1989,15115,Single Family,274900,11916 Timber Trail Dr,,Midlothian,VA,23112,Active,8,37.417387,-77.612844
3,2.5,1728,1988,7928,Single Family,345000,14819 Acorn Ridge Rd,,Midlothian,VA,23112,Active,8,37.416214,-77.686124
3,2,1422,1990,8102,Single Family,335000,5518 Windy Ridge Dr,,Midlothian,VA,23112,Inactive,13,37.42358,-77.692078
4,3.5,2427,1992,13983,Single Family,400000,13643 Lucky Debonair Ln,,Midlothian,VA,23112,Inactive,130,37.39668,-77.647448
4,2.5,2242,2022,10454,Single Family,499950,9324 Pentwyn Pl,,Midlothian,VA,23112,Inactive,124,37.376157,-77.650528
3,2,1481,1977,13068,Single Family,294950,11207 Mistyhollow Rd,,Midlothian,VA,23112,Inactive,32,37.443277,-77.599563
3,2.5,1597,1996,3790,Townhouse,350000,14425 Duckridge Ct,,Midlothian,VA,23112,Inactive,20,37.40583,-77.675237
4,2.5,3100,1995,36285,Single Family,499900,15411 Fox Crest Ln,,Midlothian,VA,23112,Inactive,13,37.415333,-77.702127
3,2,2137,2016,9043,Single Family,465000,9936 Greywell Ter,,Midlothian,VA,23112,Inactive,16,37.374694,-77.653175
3,2,1542,1985,7971,Single Family,294950,14009 Liberty Oaks Ct,,Midlothian,VA,23112,Inactive,10,37.446169,-77.66459
4,4,4331,1999,54014,Single Family,1095000,14543 Sailview Ct,,Midlothian,VA,23112,Inactive,19,37.442369,-77.681342
5,4,3338,2022,,Single Family,799975,3818 Bellstone Dr,,Midlothian,VA,23112,Inactive,45,37.454212,-77.69516
3,2.5,1548,1990,13112,Single Family,320000,2401 Crosstimbers Pl,,Midlothian,VA,23112,Inactive,31,37.455247,-77.657848
4,2.5,2517,2016,12650,Single Family,459000,15013 Avening Pl,,Midlothian,VA,23112,Inactive,17,37.363815,-77.672525
5,4.5,3480,2022,9583,Single Family,850000,3524 Alvecote Ter,,Midlothian,VA,23112,Inactive,100,37.4541,-77.690421
4,2.5,1845,1989,11718,Single Family,374900,13908 Deer Thicket Ct,,Midlothian,VA,23112,Inactive,15,37.402652,-77.657256
4,2.5,2476,1992,19515,Single Family,389950,7745 Northern Dancer Ct,,Midlothian,VA,23112,Inactive,46,37.392525,-77.649365
3,2.5,2528,1987,7579,Single Family,380000,2804 Cove Ridge Rd,,Midlothian,VA,23112,Inactive,14,37.447719,-77.670872
6,4,5068,2006,,Single Family,599950,10243 Brading Ln,,Midlothian,VA,23112,Inactive,10,37.373937,-77.660698
4,3.5,3115,2015,15808,Single Family,732000,16506 Lambourne Rd,,Midlothian,VA,23112,Inactive,10,37.476342,-77.719463
5,3,3717,1988,16858,Single Family,545000,5707 N Chase Rd,,Midlothian,VA,23112,Inactive,113,37.418715,-77.669979
4,2.5,2010,1977,7187,Single Family,329900,13206 Gate Post Ct,,Midlothian,VA,23112,Inactive,27,37.422469,-77.641278
4,3,2988,2019,12140,Single Family,450000,9801 Cravensford Loop,,Midlothian,VA,23112,Inactive,40,37.368563,-77.660977
5,5,5333,2016,17036,Single Family,1185000,1900 Muswell Ct,,Midlothian,VA,23112,Inactive,30,37.477739,-77.721339
4,2.5,2048,2003,6708,Single Family,395000,2912 Mariners Pl,,Midlothian,VA,23112,Inactive,24,37.445486,-77.685881
3,2.5,1786,1992,12240,Single Family,345000,7406 Count Fleet Dr,,Midlothian,VA,23112,Inactive,23,37.398319,-77.652132
3,2.5,1502,,,Townhouse,319950,12228 Dutch Elm Cir,,Midlothian,VA,23112,Inactive,15,37.4255983249,-77.6197110606
2,2,1417,,,Townhouse,318195,4117 Next Level Trce,,Midlothian,VA,23112,Inactive,81,37.4243139584,-77.6203264441
2,2.5,1328,,,Townhouse,304950,12232 Dutch Elm Cir,,Midlothian,VA,23112,Inactive,69,37.4255735602,-77.6197929016
3,2.5,2356,2012,,Condo,415000,5417 Creek Heights Dr,Unit 17,Midlothian,VA,23112,Inactive,37,37.415377,-77.631797
4,3,2661,2018,13499,Single Family,459950,15037 Hazelbury Cir,,Midlothian,VA,23112,Inactive,20,37.362991,-77.670548
5,4,2266,1994,14593,Single Family,385000,8401 Whirlaway Dr,,Midlothian,VA,23112,Inactive,52,37.388119,-77.657686
5,3.5,3205,1990,10890,Single Family,449950,5608 Powell Grove Dr,,Midlothian,VA,23112,Inactive,45,37.422251,-77.694347
4,3.5,2383,1996,18295,Single Family,439950,14108 Southshore Ct,,Midlothian,VA,23112,Inactive,39,37.407536,-77.672209
4,3,3740,2022,12502,Single Family,699950,2101 Carindale Dr,,Midlothian,VA,23112,Inactive,143,37.47059,-77.697597
3,2,2235,2000,18687,Single Family,415000,3304 Overcreek Ln,,Midlothian,VA,23112,Inactive,23,37.444189,-77.654744
5,2.5,3594,2015,19297,Single Family,790000,1537 Montcroft Way,,Midlothian,VA,23112,Inactive,17,37.480209,-77.715466
4,2.5,2240,1979,13504,Single Family,385000,3319 Seven Oaks Ter,,Midlothian,VA,23112,Inactive,13,37.442521,-77.661618
4,2.5,2140,1988,12023,Single Family,369999,14213 Triple Crown Dr,,Midlothian,VA,23112,Inactive,33,37.390296,-77.656422
4,2.5,2411,2009,8276,Single Family,449950,9500 Ashleyville Mews,,Midlothian,VA,23112,Inactive,13,37.379792,-77.652843
3,1,1056,1980,10585,Single Family,220000,4806 Twelveoaks Rd,,Midlothian,VA,23112,Inactive,12,37.419891,-77.617904
3,2,1596,1992,13765,Single Family,295000,7011 Spring Trace Ter,,Midlothian,VA,23112,Inactive,12,37.400778,-77.638299
4,3.5,2267,1980,12894,Single Family,399999,3200 Barnes Spring Ter,,Midlothian,VA,23112,Inactive,11,37.44467,-77.658079
5,3.5,2722,1979,7667,Single Family,339900,13313 Thornridge Ct,,Midlothian,VA,23112,Inactive,44,37.417724,-77.642628
3,2.5,1650,1979,12110,Single Family,299000,13916 Sterlings Bridge Rd,,Midlothian,VA,23112,Inactive,17,37.44493,-77.662555
4,2.5,2114,1981,12284,Single Family,385000,2607 Whispering Oaks Ct,,Midlothian,VA,23112,Inactive,11,37.452454,-77.6656
3,2.5,1644,1995,12066,Single Family,335000,13901 Seattle Slew Ln,,Midlothian,VA,23112,Inactive,11,37.387009,-77.652287
3,3,3416,1987,24132,Single Family,450000,5418 Sunrise Bluff Ct,,Midlothian,VA,23112,Inactive,10,37.424744,-77.663048
5,4,3257,2016,11047,Single Family,682500,15007 Rankin Dr,,Midlothian,VA,23112,Inactive,14,37.448274,-77.690242
4,2,1529,1989,12023,Single Family,269900,13419 Whistlers Cove Ct,,Midlothian,VA,23112,Inactive,10,37.403038,-77.644604
3,1,1056,1980,10629,Single Family,220000,4613 Glen Tara Dr,,Midlothian,VA,23112,Inactive,8,37.421168,-77.614735
4,2.5,1866,2008,14026,Single Family,375000,3166 Tadley Dr,,Midlothian,VA,23112,Inactive,8,37.449654,-77.610539
4,2.5,2242,2022,6534,Single Family,488950,9306 Pentwyn Pl,,Midlothian,VA,23112,Inactive,91,37.377077,-77.65032
3,2.5,1440,1996,11413,Single Family,300000,11307 Bailey Woods Dr,,Midlothian,VA,23112,Inactive,14,37.423675,-77.604628
5,2.5,2647,2022,7265,Single Family,464900,15616 Cedarville Dr,,Midlothian,VA,23112,Inactive,136,37.464164,-77.70215
3,2,1203,1988,12850,Single Family,275000,13604 Velvet Antler Run,,Midlothian,VA,23112,Inactive,27,37.405095,-77.651992
3,2,1392,1978,10324,Single Family,314950,13603 Steeple Chase Rd,,Midlothian,VA,23112,Inactive,19,37.447784,-77.651417
4,2.5,2528,2003,22041,Single Family,425000,9018 Hidden Nest Dr,,Midlothian,VA,23112,Inactive,18,37.394634,-77.618739
3,1.5,1269,1964,43124,Single Family,325000,4420 Stigall Dr,,Midlothian,VA,23112,Inactive,13,37.428293,-77.602944
4,2.5,2110,2012,14201,Single Family,385000,11921 Chislet Mews,,Midlothian,VA,23112,Inactive,70,37.454118,-77.60835
4,2.5,2234,1990,9017,Single Family,379000,14906 Orchard Grove Dr,,Midlothian,VA,23112,Inactive,51,37.424387,-77.683885
4,2,1499,1995,13896,Single Family,305000,8024 Nashua Dr,,Midlothian,VA,23112,Inactive,11,37.390443,-77.649865
3,2,1038,1996,11064,Single Family,270000,11548 New Forest Trl,,Midlothian,VA,23112,Inactive,10,37.426035,-77.606698
5,3.5,2450,1997,14854,Single Family,450000,8011 Whirlaway Dr,,Midlothian,VA,23112,Inactive,43,37.384526,-77.653699
3,1,1056,1985,10498,Single Family,224950,3000 Shiloh Church Rd,,Midlothian,VA,23112,Inactive,8,37.44965,-77.618983
3,2.5,1670,1994,12197,Single Family,335000,13731 Nashua Turn,,Midlothian,VA,23112,Inactive,21,37.388106,-77.649587
4,2.5,2256,1991,8799,Single Family,395000,5212 Highberry Woods Rd,,Midlothian,VA,23112,Inactive,9,37.428351,-77.686281
4,2.5,2245,1996,28227,Single Family,415000,8618 Bay Knolls Ct,,Midlothian,VA,23112,Inactive,21,37.399517,-77.622617
4,2.5,2118,2022,10611,Single Family,454900,2602 Cedarville Ct,,Midlothian,VA,23112,Inactive,255,37.46368,-77.701599
6,4,4126,2017,17590,Single Family,1080000,1712 Tulip Hill Dr,,Midlothian,VA,23112,Inactive,26,37.480175,-77.722954
5,4,4126,2017,18073,Single Family,1031500,16513 Hannington Dr,,Midlothian,VA,23112,Inactive,13,37.473844,-77.720044
4,2.5,2803,2003,17990,Single Family,449900,12030 Hidden Nest Ct,,Midlothian,VA,23112,Inactive,10,37.394329,-77.616364
4,3,2002,1984,9365,Single Family,325000,2313 Arrowood Rd,,Midlothian,VA,23112,Inactive,10,37.4567,-77.656714
4,2.5,2045,1989,10672,Single Family,395000,14902 Orchard Grove Ct,,Midlothian,VA,23112,Inactive,10,37.423769,-77.684782
4,3.5,2667,2019,13809,Single Family,499900,14507 Hockliffe Loop,,Midlothian,VA,23112,Inactive,9,37.374181,-77.660355
5,3,2719,2012,10237,Single Family,478000,2912 Bayfront Way,,Midlothian,VA,23112,Inactive,10,37.445447,-77.68933
6,5.5,6852,1998,321473,Single Family,1800000,4000 Island Park Ct,,Midlothian,VA,23112,Inactive,129,37.446109,-77.696819
4,2.5,1608,1989,10019,Single Family,325000,2406 Crosstimbers Pl,,Midlothian,VA,23112,Inactive,58,37.454597,-77.657638
2,2,1341,1991,60287,Condo,239950,312 Water Pointe Ln,Unit 312,Midlothian,VA,23112,Inactive,53,37.406591,-77.680416
3,2,1362,1985,7318,Single Family,290000,14103 Liberty Oaks Cir,,Midlothian,VA,23112,Inactive,14,37.445996,-77.665722
3,2,1332,1986,7144,Single Family,285000,2510 Carriage Creek Ct,,Midlothian,VA,23112,Inactive,10,37.454433,-77.653643
4,3.5,3272,2022,11761,Single Family,746150,15842 W Millington Dr,,Midlothian,VA,23112,Inactive,113,37.467687,-77.706376
3,2.5,1744,1994,14418,Single Family,300000,8200 Preakness Ct,,Midlothian,VA,23112,Inactive,14,37.389043,-77.64744
3,3,1306,1989,3877,Townhouse,285000,14719 Beacon Hill Ct,,Midlothian,VA,23112,Inactive,20,37.421008,-77.681989
6,4,3972,2009,12371,Single Family,589000,14507 Lavenham Ln,,Midlothian,VA,23112,Inactive,30,37.375995,-77.661443
4,4.5,5374,1997,23217,Single Family,950000,5308 Beechwood Point Ct,,Midlothian,VA,23112,Inactive,24,37.427525,-77.668204
5,4.5,4285,1999,35196,Single Family,995000,14507 Sailview Ct,,Midlothian,VA,23112,Inactive,18,37.4413,-77.679602
3,1,960,1985,11021,Single Family,225000,11016 Speeks Ct,,Midlothian,VA,23112,Inactive,13,37.442685,-77.598266
3,2.5,2665,2006,,Single Family,455000,9606 Blossom Loop,,Midlothian,VA,23112,Inactive,24,37.368231,-77.661665
5,4.5,4151,2019,15725,Single Family,1025000,2318 Cheverton Ln,,Midlothian,VA,23112,Inactive,18,37.470832,-77.716242
4,2,1916,2008,25265,Single Family,336000,2201 Brookforest Rd,,Midlothian,VA,23112,Inactive,14,37.455344,-77.609847
4,2,1512,1977,10498,Single Family,279900,13304 Court Ridge Rd,,Midlothian,VA,23112,Inactive,11,37.420157,-77.643026
3,2.5,1414,1999,9017,Single Family,279950,5101 Morning Dove Mews,,Midlothian,VA,23112,Inactive,18,37.421422,-77.605594
4,2.5,2479,1993,149062,Single Family,475000,1107 Mt Hermon Rd,,Midlothian,VA,23112,Inactive,10,37.483273,-77.727039
4,2.5,2118,2022,10820,Single Family,449900,15625 Cedarville Dr,,Midlothian,VA,23112,Inactive,115,37.463646,-77.702687
4,2.5,1986,1984,8059,Single Family,379950,13821 Garrison Place Dr,,Midlothian,VA,23112,Inactive,46,37.456125,-77.658457
4,2.5,1968,1977,12676,Single Family,335000,3012 Tammaway Dr,,Midlothian,VA,23112,Inactive,17,37.449228,-77.617977
3,2.5,1419,1980,6621,Single Family,299000,13702 Watkins Glen Rd,,Midlothian,VA,23112,Inactive,9,37.451872,-77.653587
4,2.5,2374,1995,7841,Single Family,400000,5110 Highberry Woods Rd,,Midlothian,VA,23112,Inactive,12,37.428063,-77.684305
3,2.5,1476,1979,7492,Single Family,298900,4501 Old Well Ter,,Midlothian,VA,23112,Inactive,12,37.42566,-77.640299
4,2,1470,1990,12153,Single Family,300000,13310 Pointer Ridge Ter,,Midlothian,VA,23112,Inactive,12,37.404117,-77.642684
4,3.5,2208,1991,7057,Single Family,425000,13926 Sagebrook Rd,,Midlothian,VA,23112,Inactive,11,37.447874,-77.659304
4,4.5,5306,2018,12262,Single Family,649900,15700 Cambria Cove Blvd,,Midlothian,VA,23112,Inactive,66,37.445009,-77.702332
4,2.5,2214,1981,22041,Single Family,375000,3220 Nuttree Woods Dr,,Midlothian,VA,23112,Inactive,18,37.441558,-77.653196
5,2.5,2527,2018,15172,Single Family,469777,9012 Sugar Hill Pl,,Midlothian,VA,23112,Inactive,37,37.393619,-77.613857
5,3,3697,2015,17150,Single Family,775000,2018 Drumone Ct,,Midlothian,VA,23112,Inactive,25,37.475445,-77.714653
3,2.5,1728,1981,12458,Single Family,299900,13917 Barnes Spring Rd,,Midlothian,VA,23112,Inactive,19,37.443061,-77.661729
3,2.5,1812,1991,14331,Single Family,350000,7506 Winning Colors Ct,,Midlothian,VA,23112,Inactive,13,37.395126,-77.646442
4,2.5,2496,1987,16204,Single Family,430000,6221 Willow Glen Rd,,Midlothian,VA,23112,Inactive,11,37.412032,-77.683837
2,2,1514,1980,7754,Single Family,314000,3110 Three Bridges Rd,,Midlothian,VA,23112,Inactive,9,37.446243,-77.65493
5,4.5,4700,2019,17084,Single Family,1175000,16701 Saville Chase Rd,,Midlothian,VA,23112,Inactive,16,37.482264,-77.718057
6,5.5,4497,2015,27251,Single Family,1135000,16030 Drumone Rd,,Midlothian,VA,23112,Inactive,14,37.47498,-77.711383
4,3,2280,2005,7710,Single Family,415000,9718 Brading Ln,,Midlothian,VA,23112,Inactive,9,37.378759,-77.657847
3,2,1582,1987,14505,Single Family,195000,12130 Iverson Ct,,Midlothian,VA,23112,Inactive,9,37.454061,-77.614827
4,2.5,2312,2002,,Single Family,392900,12806 Millstep Ter,,Midlothian,VA,23112,Inactive,8,37.438243,-77.637824
3,2.5,2091,2009,154420,Condo,344900,13825 Woodbridge Crossing Way,Unit 2,Midlothian,VA,23112,Inactive,59,37.450031,-77.656115
5,3,2532,2003,9496,Single Family,379950,12443 Cameron Bridge Pl,,Midlothian,VA,23112,Inactive,30,37.408761,-77.625131
4,2.5,2206,2013,12110,Single Family,375000,3049 Barnack Rd,,Midlothian,VA,23112,Inactive,30,37.451858,-77.609139
3,3.5,1740,2006,1786,Townhouse,259900,4041 Trisha Trl,,Midlothian,VA,23112,Inactive,9,37.437651,-77.582805
5,4,3400,2022,,Single Family,799900,2236 Apperly Ter,,Midlothian,VA,23112,Inactive,59,37.468642,-77.696699
6,2.5,2486,2007,16117,Single Family,395000,3300 Tadley Dr,,Midlothian,VA,23112,Inactive,49,37.447326,-77.611689
2,2,1164,2022,,Condo,285695,4121 Next Level Trce,,Midlothian,VA,23112,Inactive,42,37.4244758029,-77.6201761822
4,2.5,2452,2019,12332,Single Family,449950,11207 Hazelbury Ct,,Midlothian,VA,23112,Inactive,14,37.363663,-77.671165
3,1,960,1984,,Single Family,235000,3212 Speeks Dr,,Midlothian,VA,23112,Inactive,27,37.443488,-77.596434
3,2,1056,1984,14418,Single Family,259950,4408 Southernbelle Ln,,Midlothian,VA,23112,Inactive,8,37.424253,-77.61553
4,2.5,2000,2004,23653,Single Family,375000,6036 Cameron Bridge Dr,,Midlothian,VA,23112,Inactive,27,37.410239,-77.625979
4,2.5,2155,1989,10019,Single Family,385000,14605 Standing Oak Ct,,Midlothian,VA,23112,Inactive,27,37.425792,-77.680668
4,2,1324,1989,12763,Single Family,269950,11606 New Forest Trl,,Midlothian,VA,23112,Inactive,13,37.427406,-77.607682
4,3,2432,2007,13286,Single Family,445000,10813 Wycombe Rd,,Midlothian,VA,23112,Inactive,12,37.365879,-77.665728
5,3,2276,1979,10019,Single Family,350000,13314 Thornridge Ln,,Midlothian,VA,23112,Inactive,14,37.417635,-77.642085
6,5,6600,2005,16683,Single Family,1099900,14407 Savage View Ct,,Midlothian,VA,23112,Inactive,88,37.449234,-77.679998
6,3.5,3751,2006,8712,Single Family,529000,14837 Mariners Way,,Midlothian,VA,23112,Inactive,38,37.444112,-77.6841
3,2,1525,1975,18121,Single Family,265950,3220 Clintwood Rd,,Midlothian,VA,23112,Inactive,10,37.444497,-77.605299
3,2,1512,1978,6970,Single Family,329950,4502 Heritage Woods Rdg,,Midlothian,VA,23112,Inactive,9,37.423963,-77.642728
5,2.5,2641,2007,12632,Single Family,464950,2112 Tomahawk Ridge Pl,,Midlothian,VA,23112,Inactive,10,37.459339,-77.681417
3,3.5,2776,2022,2052,Townhouse,499950,6428 Sanford Springs Cv,,Midlothian,VA,23112,Inactive,156,37.409796,-77.698683
3,2.5,2150,1988,8668,Single Family,384950,14204 Cove Ridge Ct,,Midlothian,VA,23112,Inactive,38,37.447501,-77.669602
3,2.5,1800,2022,2400,Townhouse,359908,12321 Petrel Xing,Unit 6,Midlothian,VA,23112,Inactive,16,37.444222,-77.641597
3,2,1482,1977,13765,Single Family,289950,3307 Oak Meadow Ln,,Midlothian,VA,23112,Inactive,14,37.442953,-77.602189
4,2,1972,1980,9409,Single Family,325000,13707 Sutters Mill Cir,,Midlothian,VA,23112,Inactive,13,37.452324,-77.654729
3,3.5,3298,2016,21806,Single Family,525000,8819 Bailey Hill Rd,,Midlothian,VA,23112,Inactive,18,37.397736,-77.626221
3,2.5,2217,1988,18252,Single Family,375000,14304 Cove Ridge Ter,,Midlothian,VA,23112,Inactive,11,37.44631,-77.671855
